"","x","y","rowSums(pls.transp[3:31], na.rm = TRUE)"
"4341",549000,966000,301558240.106785
"4342",557000,966000,359265929.468208
"4343",565000,966000,356885540.266904
"4344",573000,966000,503677089.046897
"4345",581000,966000,629017956.803086
"4346",589000,966000,362367070.446919
"4347",597000,966000,458704878.797674
"4348",605000,966000,301316251.591471
"4349",613000,966000,406581859.892686
"4350",621000,966000,427332139.713422
"4351",629000,966000,525985148.172927
"4352",637000,966000,444068980.467932
"4353",645000,966000,397300596.090845
"4354",653000,966000,628210237.218401
"4355",677000,966000,817558104.13591
"4356",701000,966000,724127599.353698
"4357",837000,966000,1711100212.22893
"4358",869000,966000,1131463534.95702
"4359",877000,966000,908243571.176702
"4360",885000,966000,1741938631.47147
"4361",893000,966000,1012015547.55047
"4362",901000,966000,745467735.633418
"4363",909000,966000,732104147.045933
"4364",917000,966000,461856799.94685
"4365",925000,966000,412991802.161738
"4366",941000,966000,479892466.086148
"4367",957000,966000,500619071.56078
"4368",973000,966000,558690538.059871
"4369",981000,966000,805980613.796218
"4370",989000,966000,271256787.480084
"4424",21000,958000,0
"4425",69000,958000,11270177.082954
"4426",77000,958000,6648007.30627462
"4427",125000,958000,0
"4428",133000,958000,33315234.2871838
"4429",181000,958000,150711643.80824
"4430",189000,958000,92477518.9496088
"4431",205000,958000,36903702.9095299
"4432",237000,958000,135436988.181135
"4433",245000,958000,47497489.3552855
"4434",253000,958000,44078997.2544786
"4435",261000,958000,56617199.5100141
"4436",269000,958000,275004869.851893
"4437",277000,958000,195213310.543228
"4438",285000,958000,666393282.974344
"4439",301000,958000,681334176.083689
"4440",309000,958000,448196896.65171
"4441",317000,958000,99797451.2319702
"4442",325000,958000,16962624.3835384
"4443",333000,958000,53851000.2492031
"4444",349000,958000,387264102.258029
"4445",357000,958000,166045569.608189
"4446",365000,958000,292667442.273424
"4447",373000,958000,394623043.314343
"4448",381000,958000,326140355.719205
"4449",389000,958000,379770326.455167
"4450",413000,958000,469641411.455238
"4451",421000,958000,494542730.237939
"4452",445000,958000,350353163.980762
"4453",453000,958000,295159222.826974
"4454",477000,958000,358340885.569472
"4455",485000,958000,580354226.725638
"4456",493000,958000,361639779.61292
"4457",501000,958000,358374944.047849
"4458",509000,958000,464281982.984268
"4459",517000,958000,318278079.919508
"4460",525000,958000,476661318.698213
"4461",533000,958000,442331951.399821
"4462",541000,958000,397589072.903309
"4463",549000,958000,515228504.952109
"4464",557000,958000,438420763.838202
"4465",565000,958000,458125866.217597
"4466",573000,958000,860845791.173022
"4467",581000,958000,495763890.568186
"4468",589000,958000,530533015.123528
"4469",597000,958000,404142045.090939
"4470",605000,958000,350922813.166017
"4471",613000,958000,627404990.318444
"4472",629000,958000,612411411.269541
"4473",637000,958000,1274714393.23517
"4474",645000,958000,518825110.83119
"4475",653000,958000,408190747.068842
"4476",685000,958000,529405088.386928
"4477",693000,958000,1363315636.1058
"4478",701000,958000,587971063.327963
"4479",781000,958000,2635692718.07518
"4480",813000,958000,799621613.674833
"4481",837000,958000,1116149999.51244
"4482",845000,958000,673700171.995174
"4483",853000,958000,988267435.223051
"4484",869000,958000,615608104.761395
"4485",885000,958000,826305554.772578
"4486",893000,958000,907879640.010386
"4487",901000,958000,695581123.453167
"4488",909000,958000,609176549.145142
"4489",917000,958000,492968858.498142
"4490",925000,958000,210776955.924315
"4491",933000,958000,351676589.923347
"4492",941000,958000,523421939.79598
"4493",957000,958000,682370234.472788
"4494",973000,958000,1212588369.54236
"4495",989000,958000,779968739.866306
"4552",61000,950000,0
"4553",133000,950000,1685723.92163379
"4554",157000,950000,200130426.120392
"4555",165000,950000,80842828.4715637
"4556",197000,950000,118662936.793266
"4557",213000,950000,7996387.24423917
"4558",245000,950000,41914906.6212659
"4559",253000,950000,93424070.7041651
"4560",293000,950000,648846129.15226
"4561",301000,950000,566159864.835313
"4562",309000,950000,599316103.939155
"4563",317000,950000,124204809.680574
"4564",333000,950000,18602310.5497285
"4565",341000,950000,25869010.0677395
"4566",349000,950000,113767569.953329
"4567",357000,950000,90516034.2520468
"4568",365000,950000,408455999.669322
"4569",373000,950000,590574781.44707
"4570",381000,950000,388531810.937151
"4571",389000,950000,487284208.351328
"4572",397000,950000,483765626.539574
"4573",405000,950000,487684295.183227
"4574",413000,950000,434892505.999619
"4575",429000,950000,589701680.748516
"4576",437000,950000,390027363.969242
"4577",461000,950000,373640869.65773
"4578",469000,950000,363750585.752014
"4579",477000,950000,490915493.756438
"4580",485000,950000,489348341.066444
"4581",501000,950000,321174054.224118
"4582",509000,950000,556435289.318467
"4583",525000,950000,698398947.443094
"4584",533000,950000,345088068.826706
"4585",541000,950000,442173218.191075
"4586",549000,950000,564855282.164987
"4587",557000,950000,656257123.075885
"4588",565000,950000,476065967.5326
"4589",573000,950000,197010741.805944
"4590",581000,950000,133651942.078428
"4591",589000,950000,371372504.371287
"4592",597000,950000,395992930.50862
"4593",605000,950000,585720528.803795
"4594",613000,950000,637784739.716997
"4595",621000,950000,582849166.63233
"4596",637000,950000,540188525.029841
"4597",645000,950000,256283995.365286
"4598",653000,950000,284282382.851495
"4599",685000,950000,769376817.240218
"4600",693000,950000,1074141382.79854
"4601",781000,950000,1191678072.0414
"4602",845000,950000,840572215.265933
"4603",853000,950000,934939844.876084
"4604",877000,950000,793969516.704351
"4605",885000,950000,821378761.723189
"4606",893000,950000,946014516.126857
"4607",901000,950000,807149772.482894
"4608",917000,950000,342209811.130844
"4609",925000,950000,274767633.508205
"4610",933000,950000,471361598.420537
"4611",941000,950000,491236642.435079
"4612",949000,950000,305330829.625258
"4613",957000,950000,460855240.689437
"4614",965000,950000,498514896.940404
"4615",973000,950000,422201132.113745
"4616",981000,950000,632607291.21413
"4617",989000,950000,579822559.527511
"4672",125000,942000,0
"4673",157000,942000,303844260.055958
"4674",181000,942000,262826121.999528
"4675",205000,942000,8311170.48134266
"4676",221000,942000,15703567.8599198
"4677",237000,942000,10673014.6470955
"4678",245000,942000,32421343.9032829
"4679",253000,942000,56305217.2785212
"4680",269000,942000,439418560.963015
"4681",277000,942000,471863014.706222
"4682",285000,942000,522817861.217774
"4683",293000,942000,415057365.661721
"4684",301000,942000,720844487.684125
"4685",309000,942000,273374295.796209
"4686",317000,942000,130396300.245636
"4687",333000,942000,80806909.767832
"4688",357000,942000,8192793.62119204
"4689",365000,942000,43123699.0216632
"4690",373000,942000,156616551.084932
"4691",381000,942000,133785014.856259
"4692",389000,942000,419290294.973182
"4693",397000,942000,152493252.279087
"4694",405000,942000,194772843.372779
"4695",413000,942000,327876928.780095
"4696",421000,942000,561882399.247572
"4697",437000,942000,273647166.799555
"4698",445000,942000,324634724.099908
"4699",453000,942000,379908423.526594
"4700",461000,942000,445024361.197592
"4701",469000,942000,405809670.941596
"4702",477000,942000,475387903.487372
"4703",485000,942000,541405322.065196
"4704",493000,942000,301209827.351832
"4705",501000,942000,428697049.759633
"4706",509000,942000,379769198.246207
"4707",517000,942000,812568086.776546
"4708",525000,942000,475345661.196166
"4709",533000,942000,340026640.911129
"4710",541000,942000,368624878.169652
"4711",549000,942000,556340081.698568
"4712",557000,942000,671665690.507902
"4713",565000,942000,640210613.58588
"4714",573000,942000,379603584.277499
"4715",581000,942000,72737565.7763748
"4716",589000,942000,291265474.821805
"4717",597000,942000,534139441.811737
"4718",605000,942000,458914191.23677
"4719",613000,942000,512704943.850934
"4720",637000,942000,337382729.95632
"4721",645000,942000,213060414.109646
"4722",677000,942000,1027503603.13038
"4723",685000,942000,1246541449.98029
"4724",693000,942000,1050920786.10446
"4725",773000,942000,689165919.473324
"4726",837000,942000,1020256031.6556
"4727",845000,942000,1275458504.77795
"4728",853000,942000,532361313.667802
"4729",861000,942000,820982981.785781
"4730",869000,942000,786613547.541276
"4731",877000,942000,829532242.257708
"4732",885000,942000,786402128.726856
"4733",893000,942000,984269112.804173
"4734",901000,942000,803505941.412836
"4735",909000,942000,617720070.970606
"4736",917000,942000,711180951.160881
"4737",925000,942000,703060833.184852
"4738",933000,942000,461784035.441679
"4739",941000,942000,573239628.758668
"4740",949000,942000,405748080.756651
"4741",957000,942000,530619150.185214
"4742",965000,942000,674694597.344986
"4743",973000,942000,496630666.708421
"4744",981000,942000,328645326.657388
"4745",997000,942000,298324595.950557
"4799",101000,934000,27876295.5992773
"4800",125000,934000,0
"4801",133000,934000,6966423.1560145
"4802",149000,934000,44887726.9763474
"4803",173000,934000,202440157.185697
"4804",189000,934000,163548302.637939
"4805",205000,934000,48091581.3249333
"4806",221000,934000,0
"4807",229000,934000,40969436.229196
"4808",245000,934000,23705774.0803979
"4809",253000,934000,42490048.2212328
"4810",261000,934000,163754577.535026
"4811",285000,934000,509911926.122416
"4812",301000,934000,628245916.335947
"4813",309000,934000,219228602.442776
"4814",317000,934000,100805211.856911
"4815",325000,934000,73693925.5032248
"4816",341000,934000,20683350.8600365
"4817",349000,934000,14671489.8593556
"4818",365000,934000,627730.973449788
"4819",373000,934000,3878364.17935278
"4820",381000,934000,252435104.540094
"4821",389000,934000,238096144.863423
"4822",397000,934000,412661513.335947
"4823",405000,934000,525414816.750445
"4824",413000,934000,502596050.645473
"4825",421000,934000,553685291.621853
"4826",437000,934000,440308513.904054
"4827",445000,934000,336967263.262495
"4828",453000,934000,330192384.44
"4829",461000,934000,501385874.524327
"4830",477000,934000,517261207.382239
"4831",485000,934000,315404293.084967
"4832",493000,934000,387427651.312923
"4833",501000,934000,646228796.017502
"4834",509000,934000,507411477.31091
"4835",517000,934000,421279665.371421
"4836",525000,934000,386140420.896845
"4837",533000,934000,406807046.021296
"4838",541000,934000,563954985.304537
"4839",549000,934000,583457591.407917
"4840",557000,934000,563575751.552936
"4841",565000,934000,591839973.590869
"4842",573000,934000,311172143.777216
"4843",581000,934000,70920389.5290555
"4844",589000,934000,274602083.864075
"4845",597000,934000,737538361.565247
"4846",605000,934000,484224917.67258
"4847",613000,934000,452406806.591163
"4848",621000,934000,746362210.423916
"4849",629000,934000,581756113.918212
"4850",637000,934000,223529692.863692
"4851",677000,934000,968222654.707513
"4852",685000,934000,603299761.737086
"4853",805000,934000,991483019.487862
"4854",821000,934000,2692943409.09489
"4855",853000,934000,1049146783.44789
"4856",861000,934000,1556608242.06055
"4857",869000,934000,1945687870.06712
"4858",877000,934000,1308077312.13672
"4859",885000,934000,1291086125.98446
"4860",893000,934000,1115606470.35199
"4861",901000,934000,956427484.175529
"4862",909000,934000,724503862.768936
"4863",917000,934000,718184683.547107
"4864",925000,934000,419615524.223326
"4865",933000,934000,420956625.921575
"4866",941000,934000,508980698.661544
"4867",949000,934000,439947519.131288
"4868",957000,934000,378548761.370893
"4869",965000,934000,403468840.930856
"4870",973000,934000,371798952.179227
"4871",981000,934000,441724323.840286
"4928",101000,926000,20241411.4268559
"4929",189000,926000,248408511.852898
"4930",213000,926000,445156223.461968
"4931",221000,926000,103999.789157239
"4932",229000,926000,3381191.88153113
"4933",261000,926000,41682917.2703185
"4934",269000,926000,41819549.772471
"4935",285000,926000,37654781.000097
"4936",293000,926000,81545636.4041937
"4937",301000,926000,330817003.674065
"4938",309000,926000,95162094.1733339
"4939",317000,926000,398825155.390395
"4940",333000,926000,7157225.5426119
"4941",341000,926000,6118631.47481395
"4942",349000,926000,7547648.42107644
"4943",357000,926000,606140.135620955
"4944",381000,926000,126423940.472169
"4945",389000,926000,330754007.481044
"4946",397000,926000,231738828.624703
"4947",405000,926000,550496717.109866
"4948",413000,926000,559088125.706074
"4949",421000,926000,566031117.166447
"4950",429000,926000,538305310.41664
"4951",445000,926000,367971824.566031
"4952",453000,926000,314090129.208125
"4953",461000,926000,367819398.853903
"4954",469000,926000,399164319.673841
"4955",477000,926000,264478780.124673
"4956",485000,926000,407722880.906244
"4957",493000,926000,282161406.544887
"4958",509000,926000,409248435.272361
"4959",517000,926000,243510720.077407
"4960",525000,926000,442405420.767242
"4961",533000,926000,280432992.82779
"4962",541000,926000,376520426.118469
"4963",549000,926000,435918151.702376
"4964",557000,926000,706304307.343302
"4965",565000,926000,316584553.453618
"4966",573000,926000,1003494558.29733
"4967",581000,926000,291219645.749025
"4968",589000,926000,701463857.083609
"4969",597000,926000,615027927.272466
"4970",605000,926000,405747402.276026
"4971",613000,926000,509524460.340968
"4972",621000,926000,579262725.430399
"4973",629000,926000,509727177.011774
"4974",661000,926000,592063774.467973
"4975",669000,926000,668319101.745486
"4976",677000,926000,592070051.61639
"4977",781000,926000,1336989741.60409
"4978",789000,926000,1378802773.26551
"4979",797000,926000,901026012.618604
"4980",829000,926000,2428552811.3882
"4981",837000,926000,1456500003.70426
"4982",845000,926000,691521164.154101
"4983",853000,926000,755273926.206608
"4984",861000,926000,2007199535.64027
"4985",869000,926000,1764553395.62539
"4986",885000,926000,1396710076.70257
"4987",893000,926000,972513462.04494
"4988",901000,926000,466945633.19019
"4989",909000,926000,269935283.062859
"4990",917000,926000,203261832.839452
"4991",925000,926000,207034836.815457
"4992",933000,926000,212182753.856694
"4993",941000,926000,156814227.315787
"4994",949000,926000,253682813.509848
"4995",973000,926000,715672458.057576
"4996",981000,926000,523445232.787054
"5053",5000,918000,1499551.81272951
"5054",45000,918000,0
"5055",93000,918000,13274125.5348318
"5056",117000,918000,67215269.448086
"5057",141000,918000,17255039.3309497
"5058",149000,918000,99778775.858179
"5059",173000,918000,214966476.66714
"5060",189000,918000,160995031.494324
"5061",205000,918000,410159617.524084
